Wall time,Step,Value
1493406551.3772454,2,0.6000000238418579
1493406552.4213052,3,0.6545454859733582
1493406553.4663649,4,0.6636363863945007
1493406554.5134249,5,0.6657342910766602
1493406555.5584846,6,0.6663336753845215
1493406556.597544,7,0.6665334701538086
1493406557.647604,8,0.6666083931922913
1493406558.677663,9,0.6666392683982849
1493406559.7237227,10,0.6666529774665833
1493406560.7677827,11,0.6666594743728638
1493406561.8138423,12,0.6666626930236816
1493406562.857902,13,0.6666644215583801
1493406563.904962,14,0.6666653752326965
1493406564.9490218,15,0.6666659116744995
1493406565.9950814,16,0.6666662096977234
1493406567.0401413,17,0.6666663885116577
1493406568.084201,18,0.6666665077209473
1493406569.11426,19,0.666666567325592
1493406570.1443188,20,0.6666666269302368
1493406571.1893785,21,0.6666666269302368
1493406572.2184374,22,0.6666666269302368
1493406573.2664976,23,0.6666666269302368
1493406574.3095572,24,0.6666666269302368
1493406575.3556168,25,0.6666666269302368
1493406576.3996768,26,0.6666666269302368
1493406577.4287355,27,0.6666666269302368
1493406578.4577944,28,0.6666666269302368
1493406579.502854,29,0.6666666269302368
1493406580.5339131,30,0.6666666269302368
1493406581.5649722,31,0.6666666269302368
1493406582.6080317,32,0.6666666269302368
1493406583.6390908,33,0.6666666269302368
1493406584.6671495,34,0.6666666269302368
1493406585.6972084,35,0.6666666269302368
1493406586.7292676,36,0.6666666269302368
1493406587.7563262,37,0.6666666269302368
1493406588.834388,38,0.6666666269302368
1493406589.8814478,39,0.6666666269302368
1493406590.9405084,40,0.6666666269302368
1493406591.9685671,41,0.6666666269302368
1493406593.01061,42,0.6666666269302368
1493406594.047613,43,0.6666666269302368
1493406595.0706146,44,0.6666666269302368
1493406596.102616,45,0.6666666269302368
1493406597.1526177,46,0.6666666269302368
1493406598.192619,47,0.6666666269302368
1493406599.2226205,48,0.6666666269302368
1493406600.254622,49,0.6666666269302368
1493406601.3036268,50,0.6666666269302368
1493406602.3326483,51,0.6666666269302368
1493406603.3727078,52,0.6666666269302368
1493406604.4067273,53,0.6666666269302368
1493406605.449734,54,0.6666666269302368
1493406606.4767408,55,0.6666666269302368
1493406607.5037644,56,0.6666666269302368
1493406608.5367737,57,0.6666666269302368
1493406609.5627828,58,0.6666666269302368
1493406610.6127894,59,0.6666666269302368
1493406611.6428258,60,0.6666666269302368
1493406612.6848855,61,0.6666666269302368
1493406613.7319455,62,0.6666666269302368
1493406614.7599986,63,0.6666666269302368
1493406615.7920034,64,0.6666666269302368
1493406616.8190277,65,0.6666666269302368
1493406617.8510785,66,0.6666666269302368
1493406618.895138,67,0.6666666269302368
1493406619.9401977,68,0.6666666269302368
1493406620.9692566,69,0.6666666269302368
1493406621.9983156,70,0.6666666269302368
1493406623.0303745,71,0.6666666269302368
1493406624.0724342,72,0.6666666269302368
1493406625.1044931,73,0.6666666269302368
1493406626.131552,74,0.6666666269302368
1493406627.1616108,75,0.6666666269302368
1493406628.1926699,76,0.6666666269302368
1493406629.2207286,77,0.6666666269302368
1493406630.2527876,78,0.6666666269302368
1493406631.2968473,79,0.6666666269302368
1493406632.3269062,80,0.6666666269302368
1493406633.3549652,81,0.6666666269302368
1493406634.385024,82,0.6666666269302368
1493406635.414083,83,0.6666666269302368
1493406636.429141,84,0.6666666269302368
1493406637.4732008,85,0.6666666269302368
1493406638.5032597,86,0.6666666269302368
1493406639.5333185,87,0.6666666269302368
1493406640.5633774,88,0.6666666269302368
1493406641.5924363,89,0.6666666269302368
1493406642.6224952,90,0.6666666269302368
1493406643.650554,91,0.6666666269302368
1493406644.697614,92,0.6666666269302368
1493406645.7446737,93,0.6666666269302368
1493406646.7707324,94,0.6666666269302368
1493406647.8027916,95,0.6666666269302368
1493406648.8308504,96,0.6666666269302368
1493406649.8609092,97,0.6666666269302368
1493406650.8919683,98,0.6666666269302368
1493406651.9419925,99,0.6666666269302368
1493406652.9650297,100,0.6666666269302368
1493406653.9930885,101,0.6666666269302368
1493406655.0231476,102,0.6666666269302368
1493406656.0532064,103,0.6666666269302368
1493406657.0842655,104,0.6666666269302368
1493406658.1133244,105,0.6666666269302368
1493406659.1413832,106,0.6666666269302368
1493406660.1734421,107,0.6666666269302368
1493406661.203501,108,0.6666666269302368
1493406662.23156,109,0.6666666269302368
1493406663.2606187,110,0.6666666269302368
1493406664.2906775,111,0.6666666269302368
1493406665.3187363,112,0.6666666269302368
1493406666.3497953,113,0.6666666269302368
1493406667.3798542,114,0.6666666269302368
1493406668.4099133,115,0.6666666269302368
1493406669.438972,116,0.6666666269302368
1493406670.4830317,117,0.6666666269302368
1493406671.5290916,118,0.6666666269302368
1493406672.5591507,119,0.6666666269302368
1493406673.6032102,120,0.6666666269302368
1493406674.64927,121,0.6666666269302368
1493406675.678329,122,0.6666666269302368
1493406676.7243888,123,0.6666666269302368
1493406677.7534478,124,0.6666666269302368
1493406678.7985075,125,0.6666666269302368
1493406679.8295665,126,0.6666666269302368
1493406680.8576252,127,0.6666666269302368
1493406681.8866842,128,0.6666666269302368
1493406682.9317439,129,0.6666666269302368
1493406683.962803,130,0.6666666269302368
1493406684.9928617,131,0.6666666269302368
1493406686.0369215,132,0.6666666269302368
1493406687.0669804,133,0.6666666269302368
1493406688.0960393,134,0.6666666269302368
1493406689.1260982,135,0.6666666269302368
1493406690.155157,136,0.6666666269302368
1493406691.1842158,137,0.6666666269302368
1493406692.214275,138,0.6666666269302368
1493406693.247334,139,0.6666666269302368
1493406694.2883935,140,0.6666666269302368
1493406695.3204525,141,0.6666666269302368
1493406696.3495114,142,0.6666666269302368
1493406697.3785703,143,0.6666666269302368
1493406698.409629,144,0.6666666269302368
1493406699.436688,145,0.6666666269302368
1493406700.4667468,146,0.6666666269302368
1493406701.4968057,147,0.6666666269302368
1493406702.5278647,148,0.6666666269302368
1493406703.5569234,149,0.6666666269302368
1493406704.5859823,150,0.6666666269302368
1493406705.6150413,151,0.6666666269302368
1493406706.662099,152,0.6666666269302368
1493406707.709159,153,0.6666666269302368
1493406708.7552185,154,0.6666666269302368
1493406709.811279,155,0.6666666269302368
1493406710.842338,156,0.6666666269302368
1493406711.8703969,157,0.6666666269302368
1493406712.9004557,158,0.6666666269302368
1493406713.9315147,159,0.6666666269302368
1493406714.9755745,160,0.6666666269302368
1493406716.0046332,161,0.6666666269302368
1493406717.049693,162,0.6666666269302368
1493406718.079752,163,0.6666666269302368
1493406719.108811,164,0.6666666269302368
1493406720.1398697,165,0.6666666269302368
1493406721.1849296,166,0.6666666269302368
1493406722.2139883,167,0.6666666269302368
1493406723.2450473,168,0.6666666269302368
1493406724.2901073,169,0.6666666269302368
