Wall time,Step,Value
1493406551.3772454,2,0.6168186068534851
1493406552.4213052,3,0.6334998607635498
1493406553.4663649,4,0.6355623602867126
1493406554.5134249,5,0.6360056400299072
1493406555.5584846,6,0.636103093624115
1493406556.597544,7,0.6361081600189209
1493406557.647604,8,0.6360841393470764
1493406558.677663,9,0.636049747467041
1493406559.7237227,10,0.6360111236572266
1493406560.7677827,11,0.6359705924987793
1493406561.8138423,12,0.6359290480613708
1493406562.857902,13,0.6358868479728699
1493406563.904962,14,0.6358441114425659
1493406564.9490218,15,0.6358009576797485
1493406565.9950814,16,0.635757327079773
1493406567.0401413,17,0.6357133388519287
1493406568.084201,18,0.6356688737869263
1493406569.11426,19,0.6356239318847656
1493406570.1443188,20,0.6355785131454468
1493406571.1893785,21,0.6355326175689697
1493406572.2184374,22,0.6354861855506897
1493406573.2664976,23,0.6354391574859619
1493406574.3095572,24,0.6353915929794312
1493406575.3556168,25,0.6353434324264526
1493406576.3996768,26,0.6352946162223816
1493406577.4287355,27,0.635245144367218
1493406578.4577944,28,0.6351950168609619
1493406579.502854,29,0.6351441740989685
1493406580.5339131,30,0.635092556476593
1493406581.5649722,31,0.6350401639938354
1493406582.6080317,32,0.6349869966506958
1493406583.6390908,33,0.6349329352378845
1493406584.6671495,34,0.6348780393600464
1493406585.6972084,35,0.6348222494125366
1493406586.7292676,36,0.6347655057907104
1493406587.7563262,37,0.6347078084945679
1493406588.834388,38,0.6351384520530701
1493406589.8814478,39,0.6350042819976807
1493406590.9405084,40,0.6348816156387329
1493406591.9685671,41,0.6347706913948059
1493406593.01061,42,0.6346687078475952
1493406594.047613,43,0.6345735192298889
1493406595.0706146,44,0.6344833374023438
1493406596.102616,45,0.6343968510627747
1493406597.1526177,46,0.6343129873275757
1493406598.192619,47,0.63423091173172
1493406599.2226205,48,0.634149968624115
1493406600.254622,49,0.6340696811676025
1493406601.3036268,50,0.6339895725250244
1493406602.3326483,51,0.633909285068512
1493406603.3727078,52,0.6338285207748413
1493406604.4067273,53,0.6337470412254333
1493406605.449734,54,0.633664608001709
1493406606.4767408,55,0.6335810422897339
1493406607.5037644,56,0.6334962248802185
1493406608.5367737,57,0.6334099769592285
1493406609.5627828,58,0.6333221197128296
1493406610.6127894,59,0.633232593536377
1493406611.6428258,60,0.633141279220581
1493406612.6848855,61,0.6330480575561523
1493406613.7319455,62,0.6329528093338013
1493406614.7599986,63,0.6328554749488831
1493406615.7920034,64,0.6327559351921082
1493406616.8190277,65,0.6326541304588318
1493406617.8510785,66,0.6333391666412354
1493406618.895138,67,0.6331678032875061
1493406619.9401977,68,0.6329954266548157
1493406620.9692566,69,0.6328291893005371
1493406621.9983156,70,0.6326677799224854
1493406623.0303745,71,0.6325100660324097
1493406624.0724342,72,0.6323550343513489
1493406625.1044931,73,0.6322019100189209
1493406626.131552,74,0.6320499181747437
1493406627.1616108,75,0.6318984031677246
1493406628.1926699,76,0.631746768951416
1493406629.2207286,77,0.6315944790840149
1493406630.2527876,78,0.6314411163330078
1493406631.2968473,79,0.6312862634658813
1493406632.3269062,80,0.6311295628547668
1493406633.3549652,81,0.6309705972671509
1493406634.385024,82,0.6308091282844543
1493406635.414083,83,0.6306429505348206
1493406636.429141,84,0.63047194480896
1493406637.4732008,85,0.6302959322929382
1493406638.5032597,86,0.630114734172821
1493406639.5333185,87,0.6299281716346741
1493406640.5633774,88,0.629736065864563
1493406641.5924363,89,0.6295382380485535
1493406642.6224952,90,0.6293344497680664
1493406643.650554,91,0.6291244626045227
1493406644.697614,92,0.628908097743988
1493406645.7446737,93,0.6286851167678833
1493406646.7707324,94,0.6284553408622742
1493406647.8027916,95,0.6282184720039368
1493406648.8308504,96,0.627974271774292
1493406649.8609092,97,0.6277225017547607
1493406650.8919683,98,0.6274628639221191
1493406651.9419925,99,0.6271951198577881
1493406652.9650297,100,0.6269189715385437
1493406653.9930885,101,0.6266341805458069
1493406655.0231476,102,0.626340389251709
1493406656.0532064,103,0.6260372996330261
1493406657.0842655,104,0.6257246136665344
1493406658.1133244,105,0.6254019737243652
1493406659.1413832,106,0.6250690221786499
1493406660.1734421,107,0.6247254014015198
1493406661.203501,108,0.624370813369751
1493406662.23156,109,0.6240048408508301
1493406663.2606187,110,0.6236270666122437
1493406664.2906775,111,0.623237133026123
1493406665.3187363,112,0.6228346824645996
1493406666.3497953,113,0.6224191784858704
1493406667.3798542,114,0.6219902634620667
1493406668.4099133,115,0.6215474605560303
1493406669.438972,116,0.6210903525352478
1493406670.4830317,117,0.6206184029579163
1493406671.5290916,118,0.6201311349868774
1493406672.5591507,119,0.6196280121803284
1493406673.6032102,120,0.6191085577011108
1493406674.64927,121,0.6185722351074219
1493406675.678329,122,0.6180185079574585
1493406676.7243888,123,0.6174468398094177
1493406677.7534478,124,0.616856575012207
1493406678.7985075,125,0.6162471771240234
1493406679.8295665,126,0.6156180500984192
1493406680.8576252,127,0.6149685978889465
1493406681.8866842,128,0.6142981052398682
1493406682.9317439,129,0.6136059761047363
1493406683.962803,130,0.6128915548324585
1493406684.9928617,131,0.6121541261672974
1493406686.0369215,132,0.6113929748535156
1493406687.0669804,133,0.6106074452400208
1493406688.0960393,134,0.6097968220710754
1493406689.1260982,135,0.6089603304862976
1493406690.155157,136,0.60809725522995
1493406691.1842158,137,0.6072068214416504
1493406692.214275,138,0.6062883138656616
1493406693.247334,139,0.6053408980369568
1493406694.2883935,140,0.6043637990951538
1493406695.3204525,141,0.6033562421798706
1493406696.3495114,142,0.6023173928260803
1493406697.3785703,143,0.6012464165687561
1493406698.409629,144,0.6001425385475159
1493406699.436688,145,0.599004864692688
1493406700.4667468,146,0.5978326201438904
1493406701.4968057,147,0.5966249704360962
1493406702.5278647,148,0.5953810811042786
1493406703.5569234,149,0.5941001176834106
1493406704.5859823,150,0.5927813053131104
1493406705.6150413,151,0.591423749923706
1493406706.662099,152,0.5900266766548157
1493406707.709159,153,0.5885893106460571
1493406708.7552185,154,0.5871108174324036
1493406709.811279,155,0.5855904221534729
1493406710.842338,156,0.5840273499488831
1493406711.8703969,157,0.5824208855628967
1493406712.9004557,158,0.5807703137397766
1493406713.9315147,159,0.5790749192237854
1493406714.9755745,160,0.5773341059684753
1493406716.0046332,161,0.5755471587181091
1493406717.049693,162,0.5737135410308838
1493406718.079752,163,0.5718326568603516
1493406719.108811,164,0.5699039697647095
1493406720.1398697,165,0.5679270625114441
1493406721.1849296,166,0.5659014582633972
1493406722.2139883,167,0.5638267993927002
1493406723.2450473,168,0.5617027878761292
1493406724.2901073,169,0.5595291256904602
1493406725.3331668,170,0.557305634021759
1493406726.3642259,171,0.5550321340560913
1493406727.3932848,172,0.5527085661888123
1493406728.4233437,173,0.5503349900245667
1493406729.4514024,174,0.5479114055633545
1493406730.4824615,175,0.5454379916191101
1493406731.5105202,176,0.5429149866104126
1493406732.541579,177,0.5403426885604858
1493406733.569638,178,0.5377215147018433
1493406734.6006968,179,0.5350518822669983
1493406735.6457567,180,0.5323343873023987
1493406736.6748154,181,0.5295696258544922
1493406737.7058744,182,0.5267583727836609
1493406738.7499342,183,0.5239014029502869
1493406739.779993,184,0.5209996700286865
1493406740.8100522,185,0.5180541276931763
1493406741.8551118,186,0.5150659084320068
1493406742.8841708,187,0.5120360851287842
1493406743.9292305,188,0.5089659690856934
1493406744.9592893,189,0.5058568716049194
1493406745.9873483,190,0.5027101635932922
1493406747.0174072,191,0.49952733516693115
1493406748.047466,192,0.49630993604660034
1493406749.078525,193,0.49305957555770874
1493406750.1055837,194,0.48977795243263245
1493406751.1366427,195,0.48646679520606995
1493406752.1667016,196,0.4831278622150421
1493406753.1947603,197,0.4797630310058594
1493406754.2258193,198,0.47637417912483215
1493406755.2548783,199,0.47296321392059326
1493406756.3009381,200,0.4695321023464203
1493406757.3299968,201,0.4660828411579132
1493406758.3740568,202,0.4626173973083496
1493406759.4071157,203,0.45913782715797424
1493406760.4491754,204,0.4556461274623871
1493406761.4792342,205,0.4521443545818329
1493406762.5092933,206,0.4486345052719116
1493406763.554353,207,0.44511863589286804
1493406764.5844119,208,0.44159871339797974
1493406765.6134708,209,0.4380767047405243
1493406766.6435297,210,0.4345546066761017
1493406767.6715884,211,0.4310343265533447
1493406768.716648,212,0.42751771211624146
1493406769.7477071,213,0.4240066409111023
1493406770.792767,214,0.4205029308795929
1493406771.822826,215,0.41700828075408936
1493406772.855885,216,0.41352441906929016
1493406773.8889441,217,0.41005298495292664
1493406774.9430044,218,0.4065955579280853
1493406775.9710631,219,0.4031536281108856
1493406777.001122,220,0.3997286856174469
1493406778.031181,221,0.3963220715522766
1493406779.0602398,222,0.3929351270198822
1493406780.0912988,223,0.38956910371780396
1493406781.1353586,224,0.386225163936615
1493406782.1634173,225,0.38290441036224365
1493406783.1944764,226,0.3796078860759735
1493406784.2245352,227,0.37633654475212097
1493406785.270595,228,0.37309131026268005
1493406786.3136547,229,0.36987295746803284
1493406787.3447137,230,0.3666822612285614
1493406788.373748,231,0.36351993680000305
1493406789.4067798,232,0.36038655042648315
1493406790.4367816,233,0.35728269815444946
1493406791.4938188,234,0.3542088568210602
1493406792.5228777,235,0.35116544365882874
1493406793.5529366,236,0.34815284609794617
1493406794.5829954,237,0.34517136216163635
1493406795.6120543,238,0.3422212302684784
1493406796.6411133,239,0.3393026888370514
1493406797.6711721,240,0.3364158570766449
1493406798.7022312,241,0.33356088399887085
1493406799.7312899,242,0.33073779940605164
1493406800.7753496,243,0.32794660329818726
1493406801.8054087,244,0.3251872956752777
1493406802.8354676,245,0.32245978713035583
1493406803.891528,246,0.31976398825645447
1493406804.9585888,247,0.31709977984428406
1493406806.0006256,248,0.3144669830799103
1493406807.0476677,249,0.3118653893470764
1493406808.0747263,250,0.30929479002952576
1493406809.1077855,251,0.3067549467086792
1493406810.1358442,252,0.30424559116363525
1493406811.1649032,253,0.30176639556884766
1493406812.1959622,254,0.2993170917034149
1493406813.226021,255,0.2968973219394684
1493406814.26008,256,0.2945067584514618
1493406815.3001397,257,0.28981178998947144
1493406816.3441994,258,0.28981178998947144
1493406817.3732584,259,0.28750666975975037
1493406818.4053173,260,0.28522926568984985
1493406819.432376,261,0.28297916054725647
1493406820.464435,262,0.28075599670410156
1493406821.4924939,263,0.2785593569278717
1493406822.526553,264,0.27638882398605347
1493406823.5666125,265,0.2742440104484558
1493406824.5986714,266,0.2721244990825653
1493406825.6437314,267,0.27002987265586853
1493406826.6727903,268,0.26795971393585205
1493406827.7328508,269,0.26591360569000244
1493406828.7629097,270,0.26389116048812866
1493406829.7909684,271,0.2618919610977173
1493406830.8210275,272,0.25991562008857727
1493406831.8500862,273,0.2579617500305176
1493406832.8861456,274,0.2560299336910248
1493406833.9132042,275,0.25411978363990784
1493406834.958243,276,0.2522309422492981
1493406835.9852457,277,0.25036299228668213
1493406837.0162473,278,0.24851559102535248
1493406838.0462487,279,0.2466883659362793
1493406839.0962503,280,0.24488094449043274
1493406840.1392517,281,0.24309299886226654
1493406841.1702728,282,0.24132417142391205
1493406842.2093177,283,0.2395741194486618
1493406843.261378,284,0.23784251511096954
1493406844.3004375,285,0.236129030585289
1493406845.3304963,286,0.2344333529472351
1493406846.3605552,287,0.23275518417358398
1493406847.389614,288,0.23109421133995056
1493406848.4186728,289,0.22945013642311096
1493406849.448732,290,0.2278226763010025
1493406850.4767907,291,0.2262115478515625
1493406851.5078497,292,0.22461648285388947
1493406852.5359085,293,0.2230372130870819
1493406853.5659673,294,0.22147348523139954
1493406854.5970263,295,0.21992503106594086
1493406855.6260853,296,0.21839161217212677
1493406856.6561441,297,0.21687299013137817
1493406857.685203,298,0.21536894142627716
1493406858.715262,299,0.21387922763824463
1493406859.7443206,300,0.21240362524986267
1493406860.7733796,301,0.21094194054603577
1493406861.8034384,302,0.209493950009346
1493406862.8334973,303,0.20805945992469788
1493406863.8785572,304,0.20663827657699585
1493406864.923617,305,0.2052302062511444
1493406865.9996774,306,0.20383505523204803
1493406867.0546937,307,0.2024526447057724
1493406868.1217546,308,0.20108281075954437
1493406869.1668146,309,0.19972537457942963
1493406870.1948733,310,0.19838018715381622
1493406871.2249322,311,0.19704706966876984
1493406872.254991,312,0.19572587311267853
1493406873.2880502,313,0.19441644847393036
1493406874.316109,314,0.1931186467409134
1493406875.3581686,315,0.19183233380317688
1493406876.3752267,316,0.1905573606491089
1493406877.4182863,317,0.18929359316825867
1493406878.4483452,318,0.18804088234901428
1493406879.4784043,319,0.18679912388324738
1493406880.523464,320,0.1855681836605072
1493406881.554523,321,0.1843479424715042
1493406882.5975828,322,0.18313828110694885
1493406883.6296418,323,0.18193908035755157
1493406884.6587007,324,0.18075022101402283
1493406885.6947598,325,0.17957159876823425
1493406886.7328193,326,0.1784031093120575
1493406887.761878,327,0.177244633436203
1493406888.791937,328,0.1760960817337036
1493406889.821996,329,0.17495734989643097
1493406890.8680556,330,0.1738283336162567
1493406891.9121153,331,0.17270894348621368
1493406892.9411743,332,0.17159909009933472
1493406893.9712331,333,0.17049866914749146
1493406895.000292,334,0.16940759122371674
1493406896.0523522,335,0.1683257669210434
1493406897.0904117,336,0.16725312173366547
1493406898.1404717,337,0.1661895513534546
1493406899.2005322,338,0.1651349812746048
1493406900.2425919,339,0.16408932209014893
1493406901.2716508,340,0.163052499294281
1493406902.3017097,341,0.16202442348003387
1493406903.3337686,342,0.16100502014160156
1493406904.3768284,343,0.1599942147731781
1493406905.4048872,344,0.15899193286895752
1493406906.435946,345,0.15799808502197266
1493406907.481006,346,0.15701259672641754
1493406908.5110648,347,0.1560354083776474
1493406909.5421238,348,0.26185718178749084
1493406910.5851834,349,0.2506938874721527
1493406911.6452441,350,0.31774601340293884
1493406912.7113051,351,0.30122116208076477
1493406913.7363636,352,0.2862487733364105
1493406914.7814236,353,0.27267536520957947
1493406915.8274834,354,0.2603621482849121
1493406916.856542,355,0.24918416142463684
1493406917.9006019,356,0.2390289604663849
1493406918.9326608,357,0.22979529201984406
1493406919.9607196,358,0.22139203548431396
1493406921.0057795,359,0.2137371301651001
1493406922.0368385,360,0.20675671100616455
1493406923.0658972,361,0.20038428902626038
1493406924.0949562,362,0.1945599913597107
1493406925.1320155,363,0.18922993540763855
1493406926.173075,364,0.18434558808803558
1493406927.2141347,365,0.17986325919628143
1493406928.2431934,366,0.17574360966682434
1493406929.2752526,367,0.17195123434066772
