Wall time,Step,Value
1493414694.4263487,745,0.00831854809075594
1493414695.4564075,746,0.008299554698169231
1493414696.5014672,747,0.008280637674033642
1493414697.531526,748,0.008261794224381447
1493414698.5775862,749,0.008243024349212646
1493414699.6066449,750,0.00822432991117239
1493414700.6507046,751,0.008205707184970379
1493414701.6807635,752,0.008187157101929188
1493414702.7258234,753,0.008168681524693966
1493414703.770883,754,0.00815027765929699
1493414704.816943,755,0.008131944574415684
1493414705.8460019,756,0.008113683201372623
1493414706.8940618,757,0.008095493540167809
1493414707.9201205,758,0.008077374659478664
1493414708.96618,759,0.008059325627982616
1493414710.0122402,760,0.008041346445679665
1493414711.0562997,761,0.008023436181247234
1493414712.1013596,762,0.0080055957660079
1493414713.1314185,763,0.007987824268639088
1493414714.1774783,764,0.007970120757818222
1493414715.221538,765,0.007952485233545303
1493414716.252597,766,0.007934917695820332
1493414717.2966566,767,0.007917417213320732
1493414718.3257155,768,0.007899983786046505
