Wall time,Step,Value
1494361373.4636066,2,0.623523473739624
1494361374.4786644,3,0.6712489724159241
1494361375.4917226,4,0.6728876829147339
1494361376.5057805,5,0.6688028573989868
1494361377.5218387,6,0.664447546005249
1494361378.5338964,7,0.6606982946395874
1494361379.5459545,8,0.6576229929924011
1494361380.5610125,9,0.655131459236145
1494361381.5750704,10,0.6531178951263428
1494361382.5901284,11,0.6514880061149597
1494361383.6021864,12,0.6501632928848267
1494361384.6172445,13,0.6490793228149414
1494361385.6333025,14,0.6481841802597046
1494361386.6453605,15,0.647436797618866
1494361387.6584184,16,0.6468051671981812
1494361388.6734765,17,0.6462625861167908
1494361389.6875343,18,0.6457883715629578
1494361390.7015924,19,0.6453656554222107
1494361391.7166505,20,0.6449809670448303
1494361392.7297084,21,0.6446232795715332
1494361393.7437663,22,0.6442832350730896
1494361394.7578244,23,0.6439532041549683
1494361395.7718823,24,0.6436272859573364
1494361396.7859404,25,0.6432996988296509
1494361397.7999983,26,0.6429650783538818
1494361398.8140564,27,0.6426196098327637
1494361399.8281145,28,0.6422586441040039
1494361400.8411725,29,0.6418789625167847
1494361401.8552303,30,0.6414765119552612
1494361402.8692884,31,0.6410484910011292
1494361403.8833463,32,0.640591025352478
1494361404.8974044,33,0.6401016712188721
1494361405.9114623,34,0.6395760178565979
1494361406.9265203,35,0.6390116810798645
1494361407.9395783,36,0.6384046077728271
1494361408.9526362,37,0.6377507448196411
1494361409.9686944,38,0.6370468139648438
1494361410.9817524,39,0.6362884640693665
1494361411.9968104,40,0.6354717016220093
1494361413.0098684,41,0.6345918774604797
1494361414.0239265,42,0.6336489915847778
1494361415.0389845,43,0.6326361894607544
1494361416.0520425,44,0.6315494775772095
1494361417.0661004,45,0.6303830742835999
1494361418.0801585,46,0.6291333436965942
1494361419.0942163,47,0.6278007626533508
1494361420.1082745,48,0.6263840198516846
1494361421.1223323,49,0.6248781085014343
1494361422.1353903,50,0.6232784986495972
1494361423.1494484,51,0.6215827465057373
1494361424.1635063,52,0.6197857856750488
1494361425.1775644,53,0.6178839206695557
1494361426.1926224,54,0.6158736348152161
1494361427.2056804,55,0.6137516498565674
1494361428.2207384,56,0.6115199327468872
1494361429.2347963,57,0.609168291091919
1494361430.2488544,58,0.6066979765892029
1494361431.2619123,59,0.604106605052948
1494361432.2769704,60,0.6013907790184021
1494361433.2920284,61,0.5985478758811951
1494361434.3200872,62,0.5955755114555359
1494361435.3341453,63,0.5924726724624634
1494361436.3472033,64,0.5892372727394104
1494361437.3612611,65,0.5858668088912964
1494361438.3763194,66,0.5823616981506348
1494361439.3903773,67,0.5787217020988464
1494361440.4024353,68,0.5749443769454956
1494361441.4164932,69,0.5710334181785583
1494361442.4315512,70,0.5669868588447571
1494361443.4446092,71,0.5628073811531067
1494361444.4596672,72,0.5585211515426636
1494361445.4727252,73,0.5541366338729858
1494361470.262143,74,0.5496431589126587
1494361471.2772012,75,0.5450665354728699
1494361472.291259,76,0.5404047966003418
